LBE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS
Howard,03,12,006-016,REPUBLICAN,196,81,18,5,402
Howard,03,12,006-016,UNAFFILIATED,182,108,21,4,439
Howard,03,13,006-017,DEMOCRAT,633,425,52,28,1489
Howard,03,13,006-017,GREEN,2,8,0,1,11
Howard,03,13,006-017,LIBERTARIAN,4,0,1,1,9
Howard,03,13,006-017,OTHER PARTIES,9,4,2,1,17
Howard,03,13,006-017,REPUBLICAN,124,39,9,8,234
Howard,03,13,006-017,UNAFFILIATED,174,79,13,9,410
Howard,03,13,006-018,DEMOCRAT,419,219,36,24,814
Howard,03,13,006-018,GREEN,2,0,0,0,3
Howard,03,13,006-018,LIBERTARIAN,6,0,1,0,12
Howard,03,13,006-018,OTHER PARTIES,3,5,2,0,14
Howard,03,13,006-018,REPUBLICAN,239,72,9,3,388
Howard,03,13,006-018,UNAFFILIATED,147,68,14,5,304
Howard,03,13,006-019,DEMOCRAT,579,426,40,31,1361
Howard,03,13,006-019,GREEN,1,1,0,0,2
Howard,03,13,006-019,LIBERTARIAN,4,1,0,1,11
Howard,03,13,006-019,OTHER PARTIES,9,3,1,0,18
Howard,03,13,006-019,REPUBLICAN,135,53,5,5,281
Howard,03,13,006-019,UNAFFILIATED,200,103,19,4,464
Howard,03,13,006-020,DEMOCRAT,437,363,56,24,1091
Howard,03,13,006-020,GREEN,0,2,0,0,2
Howard,03,13,006-020,LIBERTARIAN,8,0,1,0,12
Howard,03,13,006-020,OTHER PARTIES,2,3,1,0,15
Howard,03,13,006-020,REPUBLICAN,197,79,18,7,367
Howard,03,13,006-020,UNAFFILIATED,190,77,10,10,382
Howard,03,13,006-021,DEMOCRAT,365,195,30,14,799
Howard,03,13,006-021,GREEN,0,0,0,0,1
Howard,03,13,006-021,LIBERTARIAN,6,2,0,0,8
Howard,03,13,006-021,OTHER PARTIES,5,1,1,1,9
Howard,03,13,006-021,REPUBLICAN,63,30,3,1,160
Howard,03,13,006-021,UNAFFILIATED,99,48,15,5,250
Howard,03,13,006-022,DEMOCRAT,385,351,59,11,974
Howard,03,13,006-022,GREEN,1,1,0,0,4
Howard,03,13,006-022,LIBERTARIAN,6,0,0,0,10
Howard,03,13,006-022,OTHER PARTIES,3,3,0,1,11
Howard,03,13,006-022,REPUBLICAN,151,60,12,1,280
Howard,03,13,006-022,UNAFFILIATED,145,95,14,2,346
Howard,03,13,006-023,DEMOCRAT,150,175,33,3,412
Howard,03,13,006-023,GREEN,0,0,0,0,1
Howard,03,13,006-023,LIBERTARIAN,2,1,0,0,3
Howard,03,13,006-023,OTHER PARTIES,2,1,1,0,8
Howard,03,13,006-023,REPUBLICAN,124,58,9,1,236
Howard,03,13,006-023,UNAFFILIATED,75,49,13,0,176
Howard,03,13,006-024,DEMOCRAT,478,313,33,20,1057
Howard,03,13,006-024,GREEN,0,0,0,0,1
Howard,03,13,006-024,LIBERTARIAN,3,1,1,0,10
Howard,03,13,006-024,OTHER PARTIES,6,3,2,1,16
Howard,03,13,006-024,REPUBLICAN,213,57,7,6,369
Howard,03,13,006-024,UNAFFILIATED,197,71,9,5,428
Howard,03,13,006-025,DEMOCRAT,156,103,23,4,327
Howard,03,13,006-025,GREEN,1,0,0,0,1
Howard,03,13,006-025,LIBERTARIAN,5,0,0,0,6
Howard,03,13,006-025,OTHER PARTIES,4,1,1,0,9
Howard,03,13,006-025,REPUBLICAN,173,50,17,0,279
Howard,03,13,006-025,UNAFFILIATED,97,33,10,0,187
Howard,03,13,006-026,DEMOCRAT,651,438,77,20,1408
Howard,03,13,006-026,GREEN,5,1,0,0,6
Howard,03,13,006-026,LIBERTARIAN,5,0,2,0,8
Howard,03,13,006-026,OTHER PARTIES,5,5,4,2,21
Howard,03,13,006-026,REPUBLICAN,235,104,17,3,451
Howard,03,13,006-026,UNAFFILIATED,215,88,19,7,435
Howard,02,13,006-027,DEMOCRAT,509,317,30,15,1080
Howard,02,13,006-027,GREEN,3,0,0,0,5
Howard,02,13,006-027,LIBERTARIAN,5,1,0,1,8
Howard,02,13,006-027,OTHER PARTIES,9,1,0,0,14
Howard,02,13,006-027,REPUBLICAN,211,84,13,10,392
Howard,02,13,006-027,UNAFFILIATED,213,84,9,5,463
Howard,03,13,006-028,DEMOCRAT,523,359,87,20,1197
Howard,03,13,006-028,GREEN,2,0,1,0,4
Howard,03,13,006-028,LIBERTARIAN,7,2,4,0,15
Howard,03,13,006-028,OTHER PARTIES,7,5,3,0,22
Howard,03,13,006-028,REPUBLICAN,518,206,45,6,953
Howard,03,13,006-028,UNAFFILIATED,279,114,38,3,661
Howard,03,13,006-029,DEMOCRAT,875,818,122,32,2182
Howard,03,13,006-029,GREEN,3,0,0,1,7
Howard,03,13,006-029,LIBERTARIAN,8,2,2,1,15
Howard,03,13,006-029,OTHER PARTIES,14,10,8,0,42
Howard,03,13,006-029,REPUBLICAN,392,184,32,8,763
Howard,03,13,006-029,UNAFFILIATED,378,215,52,20,878
Howard,02,13,006-030,DEMOCRAT,214,327,25,17,774
Howard,02,13,006-030,GREEN,0,2,1,0,6
Howard,02,13,006-030,LIBERTARIAN,2,1,0,0,5
Howard,02,13,006-030,OTHER PARTIES,4,4,0,0,11
Howard,02,13,006-030,REPUBLICAN,81,51,8,6,199
Howard,02,13,006-030,UNAFFILIATED,66,94,6,6,274
Howard,03,13,006-031,DEMOCRAT,414,253,38,17,855
Howard,03,13,006-031,GREEN,0,0,0,0,4
Howard,03,13,006-031,LIBERTARIAN,7,1,0,0,13
Howard,03,13,006-031,OTHER PARTIES,5,4,2,0,13
Howard,03,13,006-031,REPUBLICAN,96,41,5,1,188
Howard,03,13,006-031,UNAFFILIATED,104,63,5,4,269
Howard,03,13,006-032,DEMOCRAT,273,211,29,5,645
Howard,03,13,006-032,GREEN,0,0,0,0,1
Howard,03,13,006-032,LIBERTARIAN,4,3,1,0,11
Howard,03,13,006-032,OTHER PARTIES,6,2,1,1,13
Howard,03,13,006-032,REPUBLICAN,350,143,13,6,641
Howard,03,13,006-032,UNAFFILIATED,167,68,18,4,382
Howard,02,13,006-033,DEMOCRAT,422,316,31,16,994
Howard,02,13,006-033,GREEN,1,1,0,0,3
Howard,02,13,006-033,LIBERTARIAN,5,3,1,1,9
Howard,02,13,006-033,OTHER PARTIES,6,5,0,1,18
Howard,02,13,006-033,REPUBLICAN,244,103,8,2,482
Howard,02,13,006-033,UNAFFILIATED,188,76,9,5,419
Howard,03,13,006-034,DEMOCRAT,545,292,32,53,1188
Howard,03,13,006-034,GREEN,0,0,0,0,2
Howard,03,13,006-034,LIBERTARIAN,3,1,1,1,8
Howard,03,13,006-034,OTHER PARTIES,5,1,3,0,14
Howard,03,13,006-034,REPUBLICAN,133,37,6,5,257
Howard,03,13,006-034,UNAFFILIATED,133,61,10,10,364
Howard,02,13,006-035,DEMOCRAT,773,575,98,19,1767
Howard,02,13,006-035,GREEN,5,3,0,0,9
Howard,02,13,006-035,LIBERTARIAN,8,2,2,0,18
Howard,02,13,006-035,OTHER PARTIES,11,5,7,0,33
Howard,02,13,006-035,REPUBLICAN,306,131,19,5,600
Howard,02,13,006-035,UNAFFILIATED,385,152,28,15,759
Howard,,,Unable to Determine,DEMOCRAT,0,0,0,98,
Howard,,,Unable to Determine,GREEN,0,0,0,0,
Howard,,,Unable to Determine,LIBERTARIAN,0,0,0,2,
Howard,,,Unable to Determine,OTHER PARTIES,0,0,0,6,
Howard,,,Unable to Determine,REPUBLICAN,0,0,0,28,
Howard,,,Unable to Determine,UNAFFILIATED,0,0,0,44,
Kent,01,36,001-001,DEMOCRAT,248,52,10,3,433
Kent,01,36,001-001,GREEN,0,0,0,0,2
Kent,01,36,001-001,LIBERTARIAN,2,0,0,0,6
Kent,01,36,001-001,OTHER PARTIES,3,1,1,0,8
Kent,01,36,001-001,REPUBLICAN,287,26,9,3,393
Kent,01,36,001-001,UNAFFILIATED,87,13,0,4,166
Kent,01,36,001-002,DEMOCRAT,329,77,26,5,545
Kent,01,36,001-002,GREEN,1,2,0,0,4
Kent,01,36,001-002,LIBERTARIAN,3,0,0,0,9
Kent,01,36,001-002,OTHER PARTIES,11,4,0,1,19
Kent,01,36,001-002,REPUBLICAN,399,72,20,11,580
Kent,01,36,001-002,UNAFFILIATED,135,17,3,3,235
Kent,01,36,002-001,DEMOCRAT,242,86,21,6,472
Kent,01,36,002-001,GREEN,0,1,0,0,1
Kent,01,36,002-001,LIBERTARIAN,5,2,0,0,9
Kent,01,36,002-001,OTHER PARTIES,5,3,0,0,11
Kent,01,36,002-001,REPUBLICAN,344,95,28,4,577
Kent,01,36,002-001,UNAFFILIATED,92,40,4,1,207
Kent,01,36,003-001,DEMOCRAT,317,181,25,10,665
Kent,01,36,003-001,GREEN,0,0,0,0,1
Kent,01,36,003-001,LIBERTARIAN,3,2,0,0,6
Kent,01,36,003-001,OTHER PARTIES,0,7,0,0,10
Kent,01,36,003-001,REPUBLICAN,277,125,16,6,502
Kent,01,36,003-001,UNAFFILIATED,96,47,6,3,227
Kent,01,36,003-002,DEMOCRAT,148,51,14,4,278
Kent,01,36,003-002,GREEN,0,0,0,0,0
Kent,01,36,003-002,LIBERTARIAN,2,0,0,0,3
Kent,01,36,003-002,OTHER PARTIES,5,1,0,0,8
Kent,01,36,003-002,REPUBLICAN,123,22,8,0,181
Kent,01,36,003-002,UNAFFILIATED,38,13,3,2,77
Kent,01,36,004-001,DEMOCRAT,281,479,76,33,1037
Kent,01,36,004-001,GREEN,2,0,0,0,4
Kent,01,36,004-001,LIBERTARIAN,2,1,1,0,5
Kent,01,36,004-001,OTHER PARTIES,0,6,1,1,11
Kent,01,36,004-001,REPUBLICAN,190,245,47,13,627
Kent,01,36,004-001,UNAFFILIATED,92,104,29,7,303
Kent,01,36,004-002,DEMOCRAT,221,344,23,17,785
Kent,01,36,004-002,GREEN,1,1,0,0,2
Kent,01,36,004-002,LIBERTARIAN,0,0,0,1,4
Kent,01,36,004-002,OTHER PARTIES,2,3,0,0,10
Kent,01,36,004-002,REPUBLICAN,152,137,15,5,387
Kent,01,36,004-002,UNAFFILIATED,62,57,10,5,201
Kent,01,36,005-001,DEMOCRAT,431,131,35,6,814
Kent,01,36,005-001,GREEN,0,0,0,0,0
Kent,01,36,005-001,LIBERTARIAN,3,0,0,0,5
Kent,01,36,005-001,OTHER PARTIES,9,4,5,0,23
Kent,01,36,005-001,REPUBLICAN,416,125,26,11,693
Kent,01,36,005-001,UNAFFILIATED,122,44,8,3,275
Kent,01,36,006-001,DEMOCRAT,198,168,29,13,565
Kent,01,36,006-001,GREEN,2,0,2,0,7
Kent,01,36,006-001,LIBERTARIAN,3,0,0,0,6
Kent,01,36,006-001,OTHER PARTIES,2,1,1,0,6
Kent,01,36,006-001,REPUBLICAN,224,117,13,8,431
Kent,01,36,006-001,UNAFFILIATED,54,33,5,2,153
Kent,01,36,007-001,DEMOCRAT,157,237,22,6,491
Kent,01,36,007-001,GREEN,0,1,0,0,1
Kent,01,36,007-001,LIBERTARIAN,2,0,0,0,3
Kent,01,36,007-001,OTHER PARTIES,3,4,0,0,10
Kent,01,36,007-001,REPUBLICAN,123,137,27,9,329
Kent,01,36,007-001,UNAFFILIATED,39,49,5,3,129
Kent,,,Unable to Determine,DEMOCRAT,0,0,0,7,
Kent,,,Unable to Determine,GREEN,0,0,0,0,
Kent,,,Unable to Determine,LIBERTARIAN,0,0,0,0,
Kent,,,Unable to Determine,OTHER PARTIES,0,0,0,0,
Kent,,,Unable to Determine,REPUBLICAN,0,0,0,5,
Kent,,,Unable to Determine,UNAFFILIATED,0,0,0,2,
Montgomery,08,14,001-001,DEMOCRAT,349,181,59,16,787
Montgomery,08,14,001-001,GREEN,0,1,0,0,4
Montgomery,08,14,001-001,LIBERTARIAN,5,3,1,0,15
Montgomery,08,14,001-001,OTHER PARTIES,4,0,3,0,7
Montgomery,08,14,001-001,REPUBLICAN,478,172,60,12,901
Montgomery,08,14,001-001,UNAFFILIATED,201,59,23,14,451
Montgomery,06,14,001-002,DEMOCRAT,380,293,87,15,952
Montgomery,06,14,001-002,GREEN,0,2,1,0,8
Montgomery,06,14,001-002,LIBERTARIAN,3,0,1,0,9
Montgomery,06,14,001-002,OTHER PARTIES,2,6,8,0,21
Montgomery,06,14,001-002,REPUBLICAN,454,202,64,14,930
Montgomery,06,14,001-002,UNAFFILIATED,162,111,45,7,492
Montgomery,06,39,001-003,DEMOCRAT,896,612,133,36,2210
Montgomery,06,39,001-003,GREEN,1,0,1,0,7
Montgomery,06,39,001-003,LIBERTARIAN,11,3,0,0,22
Montgomery,06,39,001-003,OTHER PARTIES,10,2,6,0,28
Montgomery,06,39,001-003,REPUBLICAN,392,132,43,4,778
Montgomery,06,39,001-003,UNAFFILIATED,322,173,50,6,852
Montgomery,06,39,001-004,DEMOCRAT,576,207,54,27,1146
Montgomery,06,39,001-004,GREEN,2,2,1,0,6
Montgomery,06,39,001-004,LIBERTARIAN,4,1,1,0,13
Montgomery,06,39,001-004,OTHER PARTIES,5,0,2,0,16
Montgomery,06,39,001-004,REPUBLICAN,246,35,29,4,426
Montgomery,06,39,001-004,UNAFFILIATED,220,41,14,17,460
Montgomery,06,19,001-005,DEMOCRAT,510,371,133,20,1315
Montgomery,06,19,001-005,GREEN,2,0,0,0,5
Montgomery,06,19,001-005,LIBERTARIAN,8,0,1,0,9
Montgomery,06,19,001-005,OTHER PARTIES,10,2,20,0,33
Montgomery,06,19,001-005,REPUBLICAN,491,162,68,11,969
Montgomery,06,19,001-005,UNAFFILIATED,229,121,42,12,659
Montgomery,06,39,001-006,DEMOCRAT,323,239,70,11,836
Montgomery,06,39,001-006,GREEN,2,1,0,0,3
Montgomery,06,39,001-006,LIBERTARIAN,5,1,1,1,11
Montgomery,06,39,001-006,OTHER PARTIES,4,2,2,1,10
Montgomery,06,39,001-006,REPUBLICAN,260,76,26,4,472
Montgomery,06,39,001-006,UNAFFILIATED,158,79,20,5,414
Montgomery,03,14,001-007,DEMOCRAT,56,60,9,1,173
Montgomery,03,14,001-007,GREEN,0,0,0,0,0
Montgomery,03,14,001-007,LIBERTARIAN,0,0,0,0,0
Montgomery,03,14,001-007,OTHER PARTIES,1,0,0,0,2
Montgomery,03,14,001-007,REPUBLICAN,74,43,7,3,161
Montgomery,03,14,001-007,UNAFFILIATED,24,26,1,0,89
Montgomery,06,39,002-001,DEMOCRAT,921,746,175,62,2592
Montgomery,06,39,002-001,GREEN,0,0,1,0,4
Montgomery,06,39,002-001,LIBERTARIAN,10,5,0,0,26
Montgomery,06,39,002-001,OTHER PARTIES,5,4,13,2,29
Montgomery,06,39,002-001,REPUBLICAN,381,211,47,15,955
Montgomery,06,39,002-001,UNAFFILIATED,394,297,66,14,1279
Montgomery,06,15,002-002,DEMOCRAT,676,896,125,47,2226
Montgomery,06,15,002-002,GREEN,5,0,0,0,8
Montgomery,06,15,002-002,LIBERTARIAN,2,0,0,0,11
Montgomery,06,15,002-002,OTHER PARTIES,14,5,3,0,38
Montgomery,06,15,002-002,REPUBLICAN,265,213,38,10,713
Montgomery,06,15,002-002,UNAFFILIATED,325,270,39,22,999
Montgomery,06,15,002-003,DEMOCRAT,821,586,72,45,2123
Montgomery,06,15,002-003,GREEN,5,0,1,1,8
Montgomery,06,15,002-003,LIBERTARIAN,6,2,0,4,21
Montgomery,06,15,002-003,OTHER PARTIES,4,3,3,0,18
Montgomery,06,15,002-003,REPUBLICAN,217,105,20,7,540
Montgomery,06,15,002-003,UNAFFILIATED,279,156,30,16,847
Montgomery,06,15,002-004,DEMOCRAT,933,731,166,70,2483
Montgomery,06,15,002-004,GREEN,1,4,1,1,8
Montgomery,06,15,002-004,LIBERTARIAN,10,1,0,0,26
Montgomery,06,15,002-004,OTHER PARTIES,6,3,7,0,27
Montgomery,06,15,002-004,REPUBLICAN,357,154,43,14,803
Montgomery,06,15,002-004,UNAFFILIATED,382,200,42,12,1076
Montgomery,06,15,002-005,DEMOCRAT,683,612,123,38,1927
Montgomery,06,15,002-005,GREEN,5,1,2,0,10
Montgomery,06,15,002-005,LIBERTARIAN,6,4,0,0,20
Montgomery,06,15,002-005,OTHER PARTIES,5,3,3,1,20
Montgomery,06,15,002-005,REPUBLICAN,338,139,30,8,716
Montgomery,06,15,002-005,UNAFFILIATED,275,143,36,21,748
Montgomery,06,39,002-006,DEMOCRAT,823,668,110,68,2030
Montgomery,06,39,002-006,GREEN,3,1,1,0,7
Montgomery,06,39,002-006,LIBERTARIAN,8,1,0,0,15
Montgomery,06,39,002-006,OTHER PARTIES,10,3,8,0,29
Montgomery,06,39,002-006,REPUBLICAN,350,216,48,19,826
Montgomery,06,39,002-006,UNAFFILIATED,448,280,56,26,1179
Montgomery,08,15,002-007,DEMOCRAT,11,17,4,1,41
Montgomery,08,15,002-007,GREEN,0,0,0,0,0
Montgomery,08,15,002-007,LIBERTARIAN,0,0,0,0,0
Montgomery,08,15,002-007,OTHER PARTIES,0,0,0,0,0
Montgomery,08,15,002-007,REPUBLICAN,12,9,6,4,34
Montgomery,08,15,002-007,UNAFFILIATED,4,8,1,0,21
Montgomery,06,15,002-008,DEMOCRAT,605,460,104,39,1567
Montgomery,06,15,002-008,GREEN,1,0,1,1,6
Montgomery,06,15,002-008,LIBERTARIAN,9,3,0,0,13
Montgomery,06,15,002-008,OTHER PARTIES,3,2,6,1,21
Montgomery,06,15,002-008,REPUBLICAN,413,164,46,9,856
Montgomery,06,15,002-008,UNAFFILIATED,338,163,42,17,878
Montgomery,06,14,002-009,DEMOCRAT,59,91,19,5,229
Montgomery,06,14,002-009,GREEN,1,1,0,0,2
Montgomery,06,14,002-009,LIBERTARIAN,0,1,0,0,1
Montgomery,06,14,002-009,OTHER PARTIES,0,1,0,1,2
Montgomery,06,14,002-009,REPUBLICAN,64,77,10,2,204
Montgomery,06,14,002-009,UNAFFILIATED,27,30,0,1,95
Montgomery,06,15,002-010,DEMOCRAT,341,173,28,20,749
Montgomery,06,15,002-010,GREEN,1,0,0,0,2
Montgomery,06,15,002-010,LIBERTARIAN,1,3,0,0,6
Montgomery,06,15,002-010,OTHER PARTIES,7,3,3,0,19
Montgomery,06,15,002-010,REPUBLICAN,131,47,10,4,282
Montgomery,06,15,002-010,UNAFFILIATED,158,59,15,10,370
Montgomery,06,15,002-011,DEMOCRAT,685,523,94,32,1762
Montgomery,06,15,002-011,GREEN,1,0,1,1,4
Montgomery,06,15,002-011,LIBERTARIAN,5,0,0,0,11
Montgomery,06,15,002-011,OTHER PARTIES,6,6,3,0,31
Montgomery,06,15,002-011,REPUBLICAN,379,161,37,12,785
Montgomery,06,15,002-011,UNAFFILIATED,389,191,37,23,956
Montgomery,06,15,003-001,DEMOCRAT,618,146,83,10,1085
Montgomery,06,15,003-001,GREEN,6,1,0,0,12
Montgomery,06,15,003-001,LIBERTARIAN,8,2,1,0,20
Montgomery,06,15,003-001,OTHER PARTIES,16,0,6,0,27
Montgomery,06,15,003-001,REPUBLICAN,653,79,45,9,1012
Montgomery,06,15,003-001,UNAFFILIATED,367,77,28,8,676
Montgomery,06,15,003-002,DEMOCRAT,502,158,73,9,907
Montgomery,06,15,003-002,GREEN,0,1,1,0,2
Montgomery,06,15,003-002,LIBERTARIAN,7,0,0,0,8
Montgomery,06,15,003-002,OTHER PARTIES,8,0,4,0,17
Montgomery,06,15,003-002,REPUBLICAN,564,63,56,2,864
Montgomery,06,15,003-002,UNAFFILIATED,292,39,26,4,534
Montgomery,08,17,004-001,DEMOCRAT,926,603,139,57,2343
Montgomery,08,17,004-001,GREEN,2,4,0,0,9
Montgomery,08,17,004-001,LIBERTARIAN,14,2,3,0,28
Montgomery,08,17,004-001,OTHER PARTIES,4,6,5,1,25
Montgomery,08,17,004-001,REPUBLICAN,267,89,33,11,585
Montgomery,08,17,004-001,UNAFFILIATED,295,176,33,14,848
Montgomery,08,17,004-002,DEMOCRAT,600,611,216,23,1801
Montgomery,08,17,004-002,GREEN,1,4,0,0,9
Montgomery,08,17,004-002,LIBERTARIAN,3,1,1,0,13
Montgomery,08,17,004-002,OTHER PARTIES,4,4,6,1,20
Montgomery,08,17,004-002,REPUBLICAN,246,92,45,7,546
Montgomery,08,17,004-002,UNAFFILIATED,314,162,47,12,810
Montgomery,08,17,004-003,DEMOCRAT,822,879,243,50,2474
Montgomery,08,17,004-003,GREEN,4,3,1,0,17
Montgomery,08,17,004-003,LIBERTARIAN,12,4,3,1,33
Montgomery,08,17,004-003,OTHER PARTIES,6,7,10,0,33
Montgomery,08,17,004-003,REPUBLICAN,323,154,47,3,768
Montgomery,08,17,004-003,UNAFFILIATED,308,243,74,14,966
Montgomery,08,18,004-004,DEMOCRAT,571,303,126,34,1241
Montgomery,08,18,004-004,GREEN,3,2,0,0,8
Montgomery,08,18,004-004,LIBERTARIAN,11,0,2,1,17
Montgomery,08,18,004-004,OTHER PARTIES,2,2,4,0,13
Montgomery,08,18,004-004,REPUBLICAN,171,53,25,11,375
Montgomery,08,18,004-004,UNAFFILIATED,234,88,47,18,554
Montgomery,08,17,004-005,DEMOCRAT,591,509,133,38,1656
Montgomery,08,17,004-005,GREEN,1,1,1,0,6
Montgomery,08,17,004-005,LIBERTARIAN,7,0,2,0,12
Montgomery,08,17,004-005,OTHER PARTIES,4,3,4,1,13
Montgomery,08,17,004-005,REPUBLICAN,214,90,40,10,508
Montgomery,08,17,004-005,UNAFFILIATED,254,143,41,12,738
Montgomery,08,17,004-006,DEMOCRAT,629,288,72,24,1301
Montgomery,08,17,004-006,GREEN,5,1,1,0,10
Montgomery,08,17,004-006,LIBERTARIAN,6,1,3,0,14
Montgomery,08,17,004-006,OTHER PARTIES,6,0,0,0,7
Montgomery,08,17,004-006,REPUBLICAN,223,67,23,7,447
Montgomery,08,17,004-006,UNAFFILIATED,235,75,12,12,512
Montgomery,08,17,004-007,DEMOCRAT,679,256,90,23,1372
Montgomery,08,17,004-007,GREEN,2,2,1,0,13
Montgomery,08,17,004-007,LIBERTARIAN,3,0,1,0,12
Montgomery,08,17,004-007,OTHER PARTIES,5,0,3,0,17
Montgomery,08,17,004-007,REPUBLICAN,251,42,23,7,444
Montgomery,08,17,004-007,UNAFFILIATED,244,84,27,9,593
Montgomery,08,18,004-008,DEMOCRAT,974,754,372,44,2608
Montgomery,08,18,004-008,GREEN,1,3,0,1,8
Montgomery,08,18,004-008,LIBERTARIAN,10,3,2,0,23
Montgomery,08,18,004-008,OTHER PARTIES,8,4,18,1,41
Montgomery,08,18,004-008,REPUBLICAN,286,135,71,4,665
Montgomery,08,18,004-008,UNAFFILIATED,310,205,90,19,930
Montgomery,08,17,004-009,DEMOCRAT,445,190,81,29,929
Montgomery,08,17,004-009,GREEN,2,0,1,0,6
Montgomery,08,17,004-009,LIBERTARIAN,6,3,0,0,14
Montgomery,08,17,004-009,OTHER PARTIES,4,2,2,1,10
Montgomery,08,17,004-009,REPUBLICAN,136,28,15,4,257
Montgomery,08,17,004-009,UNAFFILIATED,168,54,15,11,366
Montgomery,08,16,004-010,DEMOCRAT,585,411,166,36,1510
Montgomery,08,16,004-010,GREEN,1,0,0,0,1
Montgomery,08,16,004-010,LIBERTARIAN,4,1,2,2,10
Montgomery,08,16,004-010,OTHER PARTIES,5,1,10,1,21
Montgomery,08,16,004-010,REPUBLICAN,278,77,51,21,595
Montgomery,08,16,004-010,UNAFFILIATED,296,104,54,22,690
Montgomery,08,16,004-011,DEMOCRAT,88,150,58,6,375
Montgomery,08,16,004-011,GREEN,0,0,0,0,0
Montgomery,08,16,004-011,LIBERTARIAN,1,0,1,0,3
Montgomery,08,16,004-011,OTHER PARTIES,1,1,6,0,10
Montgomery,08,16,004-011,REPUBLICAN,44,27,20,4,126
Montgomery,08,16,004-011,UNAFFILIATED,34,24,6,2,112
Montgomery,06,15,004-012,DEMOCRAT,685,604,204,22,1886
Montgomery,06,15,004-012,GREEN,1,2,0,1,4
Montgomery,06,15,004-012,LIBERTARIAN,1,1,1,0,5
Montgomery,06,15,004-012,OTHER PARTIES,9,6,3,0,27
Montgomery,06,15,004-012,REPUBLICAN,313,127,57,6,669
Montgomery,06,15,004-012,UNAFFILIATED,317,167,50,11,887
Montgomery,08,16,004-013,DEMOCRAT,594,309,164,17,1282
Montgomery,08,16,004-013,GREEN,1,0,0,0,2
Montgomery,08,16,004-013,LIBERTARIAN,7,0,0,0,11
Montgomery,08,16,004-013,OTHER PARTIES,3,4,10,0,25
Montgomery,08,16,004-013,REPUBLICAN,278,48,32,2,479
Montgomery,08,16,004-013,UNAFFILIATED,196,64,44,8,445
Montgomery,08,17,004-014,DEMOCRAT,746,607,219,40,2021
Montgomery,08,17,004-014,GREEN,6,0,0,0,10
Montgomery,08,17,004-014,LIBERTARIAN,11,2,1,0,20
Montgomery,08,17,004-014,OTHER PARTIES,9,1,3,1,16
Montgomery,08,17,004-014,REPUBLICAN,265,104,56,10,592
Montgomery,08,17,004-014,UNAFFILIATED,338,169,65,8,888
Montgomery,08,18,004-015,DEMOCRAT,366,213,67,27,965
Montgomery,08,18,004-015,GREEN,1,0,0,1,6
Montgomery,08,18,004-015,LIBERTARIAN,5,1,0,0,11
Montgomery,08,18,004-015,OTHER PARTIES,1,3,1,1,10
Montgomery,08,18,004-015,REPUBLICAN,88,32,17,11,235
Montgomery,08,18,004-015,UNAFFILIATED,156,62,30,18,469
Montgomery,08,17,004-016,DEMOCRAT,728,701,292,48,2238
Montgomery,08,17,004-016,GREEN,2,1,2,0,8
Montgomery,08,17,004-016,LIBERTARIAN,5,1,0,0,11
Montgomery,08,17,004-016,OTHER PARTIES,8,3,11,5,37
Montgomery,08,17,004-016,REPUBLICAN,358,145,111,18,848
Montgomery,08,17,004-016,UNAFFILIATED,410,214,76,19,1121
Montgomery,08,16,004-017,DEMOCRAT,611,581,202,48,1732
Montgomery,08,16,004-017,GREEN,4,1,0,0,9
Montgomery,08,16,004-017,LIBERTARIAN,1,1,1,1,9
Montgomery,08,16,004-017,OTHER PARTIES,4,4,7,0,20
Montgomery,08,16,004-017,REPUBLICAN,174,70,48,11,421
Montgomery,08,16,004-017,UNAFFILIATED,235,130,48,14,607
Montgomery,08,16,004-018,DEMOCRAT,648,442,220,20,1729
Montgomery,08,16,004-018,GREEN,2,0,1,0,4
Montgomery,08,16,004-018,LIBERTARIAN,5,2,0,0,9
Montgomery,08,16,004-018,OTHER PARTIES,4,5,10,1,24
Montgomery,08,16,004-018,REPUBLICAN,304,91,61,10,640
Montgomery,08,16,004-018,UNAFFILIATED,229,116,49,11,622
Montgomery,06,19,004-019,DEMOCRAT,325,287,89,11,961
Montgomery,06,19,004-019,GREEN,1,0,0,0,3
Montgomery,06,19,004-019,LIBERTARIAN,3,2,0,1,7
Montgomery,06,19,004-019,OTHER PARTIES,2,2,11,0,18
Montgomery,06,19,004-019,REPUBLICAN,177,98,34,1,410
Montgomery,06,19,004-019,UNAFFILIATED,205,95,45,5,556
Montgomery,06,15,004-020,DEMOCRAT,591,842,253,19,2095
Montgomery,06,15,004-020,GREEN,0,1,1,0,8
Montgomery,06,15,004-020,LIBERTARIAN,12,3,4,0,22
Montgomery,06,15,004-020,OTHER PARTIES,4,4,21,0,36
Montgomery,06,15,004-020,REPUBLICAN,364,252,83,4,892
Montgomery,06,15,004-020,UNAFFILIATED,339,246,82,6,937
Montgomery,08,17,004-021,DEMOCRAT,564,574,187,9,1586
Montgomery,08,17,004-021,GREEN,3,0,0,0,4
Montgomery,08,17,004-021,LIBERTARIAN,0,2,0,0,6
Montgomery,08,17,004-021,OTHER PARTIES,5,3,6,0,19
